FECHA;EMISOR;VALOR;VALOR NOMINAL;PRECIO;NUMERO ACCIONES;VALOR EFECTIVO;PROCEDENCIA
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;1,10;4500,00;4950,00;Q
2021-01-13;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;1,10;6000,00;6600,00;Q
2021-01-13;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;1,10;6400,00;7040,00;Q
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;G
2021-01-13;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;G
2021-01-13;NATLUK SA;ACCIONES;1,00;7,00;1,00;7,00;G
2021-01-14;BANCO BOLIVARIANO C.A.;ACCIONES;1,00;0,90;400292,00;360262,80;G
2021-01-14;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,89;895,00;796,55;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;1210,00;2904,00;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;7000,00;16800,00;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;1300,00;3120,00;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;1000,00;2400,00;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;267,00;646,14;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;146,00;353,32;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;1726,00;4159,66;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1347,00;3259,74;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;58,00;139,20;Q
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;500,00;1205,00;G
2021-01-14;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;29,00;69,89;G
2021-01-15;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;844,00;2025,60;G
2021-01-15;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;318,00;769,56;G
2021-01-15;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;441,00;1062,81;G
2021-01-15;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;4210,00;10104,00;Q
2021-01-15;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;4580,00;11037,80;Q
2021-01-15;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;3068,00;7393,88;Q
2021-01-15;BOLSA DE VALORES DE GUAYAQUIL;ACCIONES;1,00;1,18;4088,00;4823,84;G
2021-01-15;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,87;439,00;381,93;Q
2021-01-15;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,88;1700,00;1496,00;G
2021-01-15;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,87;790,00;687,30;G
2021-01-15;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,86;2525,00;2171,50;G
2021-01-18;EL TECAL;ACCIONES;1,00;35,00;100,00;3500,00;G
2021-01-18;PATHFOREST S.A. EL SENDERO FORESTAL;ACCIONES;1,00;23,00;250,00;5750,00;G
2021-01-18;LA ESTANCIA FORESTAL FORESTEAD S A;ACCIONES;1,00;21,50;250,00;5375,00;G
2021-01-18;CERRO ALTO HIGHFOREST S A;ACCIONES;1,00;15,05;250,00;3762,50;G
2021-01-18;LA COLINA FORESTAL (HILLFOREST) S.A.;ACCIONES;1,00;18,00;250,00;4500,00;G
2021-01-18;LA VANGUARDIA FORESTAL;ACCIONES;1,00;2,40;1430,00;3432,00;G
2021-01-18;LA CAMPINA FORESTAL STRONGFOREST S A;ACCIONES;1,00;31,50;100,00;3150,00;G
2021-01-18;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;1,10;2042,00;2246,20;Q
2021-01-18;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;1,10;3100,00;3410,00;Q
2021-01-18;HOMEFOREST EL REFUGIO FORESTAL S A;ACCIONES;1,00;25,68;250,00;6420,00;G
2021-01-18;LA SABANA FORESTAL (PLAINFOREST) S.A.;ACCIONES;1,00;17,00;250,00;4250,00;G
2021-01-18;CERRO VERDE FORESTAL S A BIGFOREST;ACCIONES;1,00;31,91;100,00;3191,00;G
2021-01-18;LA RESERVA FORESTAL S.A.(REFOREST);ACCIONES;1,00;34,00;266,00;9044,00;G
2021-01-18;INDUSTRIAS ALES;ACCIONES;1,00;0,40;633,00;253,20;Q
2021-01-18;CONTINENTAL TIRE ANDINA S A;ACCIONES;1,00;1,00;4824,00;4824,00;Q
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;817,00;1977,14;Q
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;3857,00;9333,94;Q
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1600,00;3872,00;Q
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;126,00;306,18;Q
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;1647,00;4002,21;Q
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;208,00;505,44;Q
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;400,00;972,00;G
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;820,00;1992,60;G
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;820,00;1992,60;G
2021-01-18;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;7960,00;19342,80;G
2021-01-18;LA CUMBRE FORESTAL PEAKFOREST SA;ACCIONES;1,00;14,50;250,00;3625,00;G
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;2110,00;5106,20;G
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;32727,00;79199,34;G
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,44;35000,00;85400,00;G
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,39;8856,00;21165,84;G
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;14000,00;33880,00;G
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1167,00;2824,14;G
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;84,00;203,28;G
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,44;435,00;1061,40;Q
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,44;1889,00;4609,16;Q
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,44;1035,00;2525,40;Q
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;593,00;1435,06;Q
2021-01-19;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;459,00;1110,78;Q
2021-01-19;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,69;2250,00;1552,50;G
2021-01-19;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,69;1371,00;945,99;G
2021-01-19;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;85,00;80,00;6800,00;G
2021-01-19;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;85,00;42,00;3570,00;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;200,00;482,00;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;200,00;482,00;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;200,00;482,00;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;200,00;482,00;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;450,00;1084,50;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1686,00;4080,12;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1222,00;2957,24;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;4500,00;10890,00;Q
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;95,00;228,00;G
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,40;85,00;204,00;G
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;12650,00;30613,00;G
2021-01-20;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;12259,00;29666,78;G
2021-01-20;LA VANGUARDIA FORESTAL;ACCIONES;1,00;2,29;10000,00;22900,00;G
2021-01-20;CERRO ALTO HIGHFOREST S A;ACCIONES;1,00;15,05;250,00;3762,50;G
2021-01-20;RIO GRANDE FORESTAL RIVERFOREST SA;ACCIONES;1,00;2,62;715,00;1873,30;G
2021-01-20;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,87;18304,00;15924,48;G
2021-01-21;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;830,00;2000,30;G
2021-01-21;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;1,10;5500,00;6050,00;Q
2021-01-22;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;85,00;23,00;1955,00;Q
2021-01-22;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;1670,00;4024,70;G
2021-01-22;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;500,00;1210,00;Q
2021-01-22;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;12285,00;29606,85;Q
2021-01-22;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;810,00;1960,20;Q
2021-01-22;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;190,00;459,80;Q
2021-01-22;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1629,00;3942,18;Q
2021-01-22;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;1984,00;4781,44;G
2021-01-22;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,88;3000,00;2640,00;Q
2021-01-22;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,88;224,00;197,12;Q
2021-01-22;SAN CARLOS SOC. AGR. IND.;ACCIONES;1,00;0,60;20000,00;12000,00;G
2021-01-22;RETRATOREC S.A.;ACCIONES;1,00;3,50;57143,00;200000,50;G
2021-01-22;LA VANGUARDIA FORESTAL;ACCIONES;1,00;2,29;4478,00;10254,62;G
2021-01-22;LA VANGUARDIA FORESTAL;ACCIONES;1,00;2,29;4299,00;9844,71;G
2021-01-25;HOLCIM ECUADOR S.A.;ACCIONES;3,00;60,00;1100,00;66000,00;Q
2021-01-25;HOLCIM ECUADOR S.A.;ACCIONES;3,00;60,00;600,00;36000,00;Q
2021-01-25;HOLCIM ECUADOR S.A.;ACCIONES;3,00;60,00;200,00;12000,00;Q
2021-01-25;HOLCIM ECUADOR S.A.;ACCIONES;3,00;60,00;110,00;6600,00;Q
2021-01-25;HOLCIM ECUADOR S.A.;ACCIONES;3,00;60,00;115,00;6900,00;Q
2021-01-25;HOLCIM ECUADOR S.A.;ACCIONES;3,00;60,00;144,00;8640,00;Q
2021-01-25;HOLCIM ECUADOR S.A.;ACCIONES;3,00;60,00;350,00;21000,00;Q
2021-01-25;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,88;391,00;344,08;G
2021-01-25;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,88;3297,00;2901,36;G
2021-01-25;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;271,00;658,53;G
2021-01-25;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;1326,00;3222,18;G
2021-01-25;LA ENSENADA FORESTAL COVEFORESTS SA;ACCIONES;1,00;2,85;70,00;199,50;G
2021-01-25;LA ENSENADA FORESTAL COVEFORESTS SA;ACCIONES;1,00;2,85;70,00;199,50;G
2021-01-25;LA ENSENADA FORESTAL COVEFORESTS SA;ACCIONES;1,00;2,85;70,00;199,50;G
2021-01-26;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,69;10000,00;6900,00;G
2021-01-26;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;4200,00;10164,00;G
2021-01-26;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;500,00;1210,00;G
2021-01-26;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,41;6178,00;14888,98;G
2021-01-26;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;421,00;1018,82;Q
2021-01-26;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;7400,00;17908,00;Q
2021-01-26;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1050,00;2541,00;Q
2021-01-26;INDUSTRIAS ALES;ACCIONES;1,00;0,40;2917,00;1166,80;Q
2021-01-26;INDUSTRIAS ALES;ACCIONES;1,00;0,40;2917,00;1166,80;Q
2021-01-26;INDUSTRIAS ALES;ACCIONES;1,00;0,40;2917,00;1166,80;Q
2021-01-27;BRIKAPITAL SA;ACCIONES;1000,00;944,00;1,00;944,00;G
2021-01-27;BRIKAPITAL SA;ACCIONES;1000,00;944,00;2,00;1888,00;G
2021-01-27;BOLSA DE VALORES DE QUITO;ACCIONES;1,00;1,16;430,00;498,80;Q
2021-01-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;6990,00;16915,80;G
2021-01-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;3000,00;7260,00;G
2021-01-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1000,00;2420,00;G
2021-01-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;4900,00;11858,00;G
2021-01-27;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,96;7000,00;6720,00;Q
2021-01-27;HOLCIM ECUADOR S.A.;ACCIONES;3,00;60,00;165,00;9900,00;Q
2021-01-28;HOLCIM ECUADOR S.A.;ACCIONES;3,00;57,00;51,00;2907,00;Q
2021-01-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,96;3000,00;2880,00;Q
2021-01-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,96;5000,00;4800,00;Q
2021-01-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,85;2305,00;1959,25;Q
2021-01-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,86;23815,00;20480,90;G
2021-01-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,87;6996,00;6086,52;G
2021-01-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,86;2747,00;2362,42;G
2021-01-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,88;1100,00;968,00;G
2021-01-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,86;913,00;785,18;G
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;682,00;1657,26;G
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;14390,00;34823,80;G
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;443,00;1076,49;G
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;878,00;2133,54;G
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;700,00;1701,00;G
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;348,00;842,16;G
2021-01-28;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1,00;1,00;2582,00;2582,00;Q
2021-01-28;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1,00;1,00;6860,00;6860,00;Q
2021-01-28;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;1,00;1,00;4884,00;4884,00;Q
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;62,00;150,66;Q
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;9000,00;21780,00;Q
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;1429,00;3472,47;Q
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;1150,00;2794,50;Q
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;15683,00;38109,69;Q
2021-01-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;15610,00;37932,30;Q
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;9,00;900,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;97,90;1,00;97,90;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;G
2021-01-28;BRIKAPITAL SA;ACCIONES;1000,00;945,00;1,00;945,00;G
2021-01-28;BRIKAPITAL SA;ACCIONES;1000,00;945,00;3,00;2835,00;G
2021-01-28;BRIKAPITAL SA;ACCIONES;1000,00;945,00;1,00;945,00;G
2021-01-28;BRIKAPITAL SA;ACCIONES;1000,00;946,00;5,00;4730,00;G
2021-01-28;BRIKAPITAL SA;ACCIONES;1000,00;946,00;3,00;2838,00;G
2021-01-28;BRIKAPITAL SA;ACCIONES;1000,00;946,00;7,00;6622,00;G
2021-01-28;BRIKAPITAL SA;ACCIONES;1000,00;947,00;3,00;2841,00;G
2021-01-29;INDUSTRIAS ALES;ACCIONES;1,00;0,40;24317,00;9726,80;Q
2021-01-29;INDUSTRIAS ALES;ACCIONES;1,00;0,40;2079,00;831,60;Q
2021-01-29;INDUSTRIAS ALES;ACCIONES;1,00;0,40;2078,00;831,20;Q
2021-01-29;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;85,00;88,00;7480,00;G
2021-01-29;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;85,00;168,00;14280,00;G
2021-01-29;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;85,00;80,00;6800,00;Q
2021-01-29;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;62,00;150,66;Q
2021-01-29;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1500,00;3630,00;Q
2021-01-29;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;216,00;524,88;Q
2021-01-29;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;2036,00;4947,48;G
2021-01-29;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;350,00;850,50;G
2021-01-29;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;3762,00;9141,66;G
2021-01-29;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;0,87;5600,00;4872,00;Q
2021-02-01;HOLCIM ECUADOR S.A.;ACCIONES;3,00;59,00;25,00;1475,00;G
2021-02-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,44;1410,00;3440,40;Q
2021-02-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,42;1586,00;3838,12;Q
2021-02-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,44;245,00;597,80;Q
2021-02-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;1000,00;2430,00;G
2021-02-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;1000,00;2430,00;G
2021-02-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;600,00;1458,00;G
2021-02-01;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,69;9200,00;6348,00;G
2021-02-01;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;85,00;55,00;4675,00;G
2021-02-01;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;85,00;112,00;9520,00;G
2021-02-01;INDUSTRIAS ALES;ACCIONES;1,00;0,40;48230,00;19292,00;Q
2021-02-01;INDUSTRIAS ALES;ACCIONES;1,00;0,40;4134,00;1653,60;Q
2021-02-01;INDUSTRIAS ALES;ACCIONES;1,00;0,40;48229,00;19291,60;Q
2021-02-01;INDUSTRIAS ALES;ACCIONES;1,00;0,40;48229,00;19291,60;Q
2021-02-02;CONTINENTAL TIRE ANDINA S A;ACCIONES;1,00;1,00;1000,00;1000,00;Q
2021-02-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;949,00;2306,07;G
2021-02-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,43;3710,00;9015,30;G
